category,item,status,reason,path,official_url
statements,deny-type-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/deny-type-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/deny-type-permissions-transact-sql?view=sql-server-ver17
statements,deny-xml-schema-collection-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/deny-xml-schema-collection-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/deny-xml-schema-collection-permissions-transact-sql?view=sql-server-ver17
statements,disable-trigger-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/disable-trigger-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/disable-trigger-transact-sql?view=sql-server-ver17
statements,drop-aggregate-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-aggregate-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-aggregate-transact-sql?view=sql-server-ver17
statements,drop-application-role-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-application-role-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-application-role-transact-sql?view=sql-server-ver17
statements,drop-assembly-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-assembly-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-assembly-transact-sql?view=sql-server-ver17
statements,drop-asymmetric-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-asymmetric-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-asymmetric-key-transact-sql?view=sql-server-ver17
statements,drop-availability-group-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-availability-group-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-availability-group-transact-sql?view=sql-server-ver17
statements,drop-broker-priority-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-broker-priority-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-broker-priority-transact-sql?view=sql-server-ver17
statements,drop-certificate-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-certificate-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-certificate-transact-sql?view=sql-server-ver17
statements,drop-column-encryption-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-column-encryption-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-column-encryption-key-transact-sql?view=sql-server-ver17
statements,drop-column-master-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-column-master-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-column-master-key-transact-sql?view=sql-server-ver17
statements,drop-contract-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-contract-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-contract-transact-sql?view=sql-server-ver17
statements,drop-credential-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-credential-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-credential-transact-sql?view=sql-server-ver17
statements,drop-cryptographic-provider-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-cryptographic-provider-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-cryptographic-provider-transact-sql?view=sql-server-ver17
statements,drop-database-audit-specification-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-database-audit-specification-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-database-audit-specification-transact-sql?view=sql-server-ver17
statements,drop-database-encryption-key-transact-sql,MODEL_REQUIRED,数据库加密密钥语义需要 SQL Server 管理语句模型,docs/t-sql/statements/drop-database-encryption-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-database-encryption-key-transact-sql?view=sql-server-ver17
statements,drop-database-scoped-credential-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-database-scoped-credential-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-database-scoped-credential-transact-sql?view=sql-server-ver17
statements,drop-database-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-database-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-database-transact-sql?view=sql-server-ver17
statements,drop-default-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-default-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-default-transact-sql?view=sql-server-ver17
statements,drop-endpoint-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-endpoint-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-endpoint-transact-sql?view=sql-server-ver17
statements,drop-event-notification-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-event-notification-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-event-notification-transact-sql?view=sql-server-ver17
statements,drop-event-session-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-event-session-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-event-session-transact-sql?view=sql-server-ver17
statements,drop-external-data-source-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-external-data-source-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-external-data-source-transact-sql?view=sql-server-ver17
statements,drop-external-file-format-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-external-file-format-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-external-file-format-transact-sql?view=sql-server-ver17
statements,drop-external-language-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-external-language-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-external-language-transact-sql?view=sql-server-ver17
statements,drop-external-library-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-external-library-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-external-library-transact-sql?view=sql-server-ver17
statements,drop-external-model-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-external-model-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-external-model-transact-sql?view=sql-server-ver17
statements,drop-external-resource-pool-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-external-resource-pool-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-external-resource-pool-transact-sql?view=sql-server-ver17
statements,drop-external-table-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-external-table-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-external-table-transact-sql?view=sql-server-ver17
statements,drop-fulltext-catalog-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-fulltext-catalog-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-fulltext-catalog-transact-sql?view=sql-server-ver17
statements,drop-fulltext-index-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-fulltext-index-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-fulltext-index-transact-sql?view=sql-server-ver17
statements,drop-fulltext-stoplist-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-fulltext-stoplist-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-fulltext-stoplist-transact-sql?view=sql-server-ver17
statements,drop-function-transact-sql,MODEL_REQUIRED,T-SQL 函数定义需要过程体/批处理语义模型,docs/t-sql/statements/drop-function-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-function-transact-sql?view=sql-server-ver17
statements,drop-index-selective-xml-indexes,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-index-selective-xml-indexes.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-index-selective-xml-indexes?view=sql-server-ver17
statements,drop-index-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-index-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-index-transact-sql?view=sql-server-ver17
statements,drop-login-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-login-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-login-transact-sql?view=sql-server-ver17
statements,drop-master-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-master-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-master-key-transact-sql?view=sql-server-ver17
statements,drop-message-type-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-message-type-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-message-type-transact-sql?view=sql-server-ver17
statements,drop-partition-function-transact-sql,MIXED_MODEL,基础对象 DDL 可映射，完整选项需要 SQL Server 专用模型,docs/t-sql/statements/drop-partition-function-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-partition-function-transact-sql?view=sql-server-ver17
statements,drop-partition-scheme-transact-sql,MIXED_MODEL,基础对象 DDL 可映射，完整选项需要 SQL Server 专用模型,docs/t-sql/statements/drop-partition-scheme-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-partition-scheme-transact-sql?view=sql-server-ver17
statements,drop-procedure-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-procedure-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-procedure-transact-sql?view=sql-server-ver17
statements,drop-queue-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-queue-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-queue-transact-sql?view=sql-server-ver17
statements,drop-remote-service-binding-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-remote-service-binding-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-remote-service-binding-transact-sql?view=sql-server-ver17
statements,drop-resource-pool-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-resource-pool-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-resource-pool-transact-sql?view=sql-server-ver17
statements,drop-role-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-role-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-role-transact-sql?view=sql-server-ver17
statements,drop-route-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-route-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-route-transact-sql?view=sql-server-ver17
statements,drop-rule-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-rule-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-rule-transact-sql?view=sql-server-ver17
statements,drop-schema-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-schema-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-schema-transact-sql?view=sql-server-ver17
statements,drop-search-property-list-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-search-property-list-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-search-property-list-transact-sql?view=sql-server-ver17
statements,drop-security-policy-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-security-policy-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-security-policy-transact-sql?view=sql-server-ver17
statements,drop-sensitivity-classification-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-sensitivity-classification-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-sensitivity-classification-transact-sql?view=sql-server-ver17
statements,drop-sequence-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-sequence-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-sequence-transact-sql?view=sql-server-ver17
statements,drop-server-audit-specification-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-server-audit-specification-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-server-audit-specification-transact-sql?view=sql-server-ver17
statements,drop-server-audit-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-server-audit-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-server-audit-transact-sql?view=sql-server-ver17
statements,drop-server-role-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-server-role-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-server-role-transact-sql?view=sql-server-ver17
statements,drop-service-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-service-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-service-transact-sql?view=sql-server-ver17
statements,drop-signature-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-signature-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-signature-transact-sql?view=sql-server-ver17
statements,drop-statistics-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-statistics-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-statistics-transact-sql?view=sql-server-ver17
statements,drop-symmetric-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-symmetric-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-symmetric-key-transact-sql?view=sql-server-ver17
statements,drop-synonym-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-synonym-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-synonym-transact-sql?view=sql-server-ver17
statements,drop-table-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/statements/drop-table-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-table-transact-sql?view=sql-server-ver17
statements,drop-trigger-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-trigger-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-trigger-transact-sql?view=sql-server-ver17
statements,drop-type-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-type-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-type-transact-sql?view=sql-server-ver17
statements,drop-user-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-user-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-user-transact-sql?view=sql-server-ver17
statements,drop-view-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/drop-view-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-view-transact-sql?view=sql-server-ver17
statements,drop-workload-classifier-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-workload-classifier-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-workload-classifier-transact-sql?view=sql-server-ver17
statements,drop-workload-group-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/drop-workload-group-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-workload-group-transact-sql?view=sql-server-ver17
statements,drop-xml-schema-collection-transact-sql,MIXED_MODEL,基础对象 DDL 可映射，完整选项需要 SQL Server 专用模型,docs/t-sql/statements/drop-xml-schema-collection-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/drop-xml-schema-collection-transact-sql?view=sql-server-ver17
statements,enable-trigger-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/enable-trigger-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/enable-trigger-transact-sql?view=sql-server-ver17
statements,end-conversation-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/end-conversation-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/end-conversation-transact-sql?view=sql-server-ver17
statements,execute-as-clause-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/execute-as-clause-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/execute-as-clause-transact-sql?view=sql-server-ver17
statements,execute-as-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/execute-as-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/execute-as-transact-sql?view=sql-server-ver17
statements,get-conversation-group-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/get-conversation-group-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/get-conversation-group-transact-sql?view=sql-server-ver17
statements,get-transmission-status-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/get-transmission-status-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/get-transmission-status-transact-sql?view=sql-server-ver17
statements,grant-assembly-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-assembly-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-assembly-permissions-transact-sql?view=sql-server-ver17
statements,grant-asymmetric-key-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-asymmetric-key-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-asymmetric-key-permissions-transact-sql?view=sql-server-ver17
statements,grant-availability-group-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-availability-group-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-availability-group-permissions-transact-sql?view=sql-server-ver17
statements,grant-certificate-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-certificate-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-certificate-permissions-transact-sql?view=sql-server-ver17
statements,grant-database-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-database-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-database-permissions-transact-sql?view=sql-server-ver17
statements,grant-database-principal-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-database-principal-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-database-principal-permissions-transact-sql?view=sql-server-ver17
statements,grant-database-scoped-credential-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-database-scoped-credential-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-database-scoped-credential-transact-sql?view=sql-server-ver17
statements,grant-endpoint-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-endpoint-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-endpoint-permissions-transact-sql?view=sql-server-ver17
statements,grant-full-text-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-full-text-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-full-text-permissions-transact-sql?view=sql-server-ver17
statements,grant-object-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-object-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-object-permissions-transact-sql?view=sql-server-ver17
statements,grant-schema-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-schema-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-schema-permissions-transact-sql?view=sql-server-ver17
statements,grant-search-property-list-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-search-property-list-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-search-property-list-permissions-transact-sql?view=sql-server-ver17
statements,grant-server-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-server-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-server-permissions-transact-sql?view=sql-server-ver17
statements,grant-server-principal-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-server-principal-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-server-principal-permissions-transact-sql?view=sql-server-ver17
statements,grant-service-broker-permissions-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/grant-service-broker-permissions-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/grant-service-broker-permissions-transact-sql?view=sql-server-ver17
